hotel,agent,company,country,market_segment,distribution_channel,customer_type,Random_Forest_Probability,Calibrated_Random_Forest_Probability,Naive_Bias_Probability,Isotonic_Calibrated_Naive_Bias_Probability,Sigmoid_Calibrated_Naive_Bias_Probability,cancelation_Score,prediction,actual_value
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.3867810217112035,0.5038675722672137,0.5560239198315847,0.35039966557197466,0.26634313217875805,0.433508318184267,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.05994406726842837,0.02296087536581843,0.0,0.10609127345231797,0.035394058110285856,0.01418162425775798,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.022022106208909133,0.016062785382416424,0.0,0.10609127345231797,0.035394058110285856,0.003463873195693647,0,0
Resort Hotel,196.0,,ESP,Offline TA/TO,TA/TO,Transient,0.036055833450331164,0.01734989141361384,0.0,0.10609127345231797,0.035394058110285856,0.007124403885181109,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4749959286744483,0.6761707056821935,0.39023932192393823,0.26670402762260237,0.2230170738401706,0.4322692472744323,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4834260577384411,0.6857387997488009,0.18149831863235683,0.1804377790059646,0.21550063794821286,0.37055038531679524,0,1
Resort Hotel,241.0,,GBR,Online TA,TA/TO,Transient,0.17074835803906466,0.07334244168655858,1.0,0.6158482982038713,0.9165573462950529,0.5747508711684769,1,0
Resort Hotel,177.0,,ESP,Offline TA/TO,TA/TO,Transient,0.08690657043356291,0.03131701607726974,0.8889409464161581,0.5496087813279414,0.4302479444794066,0.3997173303336667,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.10812678583842905,0.03677035716105305,0.009958539981181607,0.11038543530528903,0.19708791409076476,0.067428223406257,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1559983615343355,0.060788081778229065,0.17225555206051904,0.17587718283245327,0.21550063794821286,0.13840380650094772,0,1
Resort Hotel,250.0,,PRT,Direct,Direct,Transient,0.10651610257167443,0.03321622783754666,0.024977518722722386,0.1169264897999652,0.19708791409076476,0.07089180861152362,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.46133121283410683,0.6237526590703353,0.9328773225890429,0.5766030759473948,0.4440022156287717,0.6506996340664332,1,1
Resort Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.3791680611504613,0.40955840399457183,0.8687748791512006,0.537007748733148,0.3841012745438931,0.5436269617205192,1,1
Resort Hotel,240.0,,GBR,Online TA,TA/TO,Transient,0.16907137744871903,0.07279325644086906,0.8479090855729742,0.5242944137314733,0.346338786756291,0.39654721123667286,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.11345080180922584,0.037737198261000436,1.0,0.577517398306431,0.9010114231460371,0.5407115479707302,1,0
Resort Hotel,242.0,,PRT,Online TA,TA/TO,Transient,0.365750833088601,0.43249954462952706,0.19161336192031858,0.1833339916423204,0.21550063794821286,0.2841236426186691,0,1
Resort Hotel,242.0,,PRT,Online TA,TA/TO,Transient,0.365750833088601,0.43249954462952706,0.19161336192031858,0.1833339916423204,0.21550063794821286,0.2841236426186691,0,1
Resort Hotel,142.0,,PRT,Offline TA/TO,TA/TO,Contract,0.07783296474070599,0.02583117260398047,0.0001707969967105787,0.10617268630792301,0.19708791409076476,0.05449848539710188,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.32380104579068253,0.2391257424739756,0.9298418644555377,0.5747494063305784,0.4440022156287717,0.5238840454874917,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.45343773236006446,0.6274893073561179,0.8700618065898422,0.538010044647142,0.39461032715026395,0.6167978149103589,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.13370588257699553,0.047287679366683086,0.017686666072423023,0.11384293643243666,0.19708791409076476,0.07851623034609365,0,1
Resort Hotel,241.0,,PRT,Online TA,TA/TO,Transient,0.16100529824256296,0.06567896827679284,0.8597759104986371,0.5316428296336033,0.346338786756291,0.3970980353454568,0,1
Resort Hotel,240.0,,BEL,Online TA,TA/TO,Transient,0.03521308542158795,0.01738525404948139,0.0,0.10609127345231797,0.035394058110285856,0.0069317996612071634,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient-Party,0.10674151298028343,0.03708131713117386,0.029869553817916936,0.1189167174950618,0.19708791409076476,0.07338181615222367,0,1
Resort Hotel,240.0,,ESP,Online TA,TA/TO,Transient,0.16550119186920534,0.07338102527439408,0.514098462573519,0.32803702428331805,0.2492900033052677,0.2589341305777888,0,0
Resort Hotel,241.0,,PRT,Online TA,TA/TO,Transient,0.4877735833964134,0.7161288550690071,0.07467209032105974,0.1377958076828409,0.20081663825896232,0.3430947242065848,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.48159909729869915,0.6804740193147804,0.7037229708146213,0.43555489393215857,0.29883404183706447,0.5567323883777278,1,1
Resort Hotel,149.0,,PRT,Offline TA/TO,TA/TO,Transient,0.4477299523467647,0.61297357994346,0.9708579553454274,0.5994879141945715,0.5360125168434574,0.6782227449349589,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.19769789239302527,0.09495100676589058,4.0138879110810055e-05,0.10610918429296486,0.19708791409076476,0.09976426778756747,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.43902991089493887,0.6362433600381447,0.6824597990324961,0.42112684252355503,0.2980617026595894,0.52792602283933,1,1
Resort Hotel,241.0,,PRT,Online TA,TA/TO,Transient,0.28059569723458894,0.18827990530955646,1.0,0.6063976742736357,0.9020552322780816,0.6235081641644777,1,1
Resort Hotel,104.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10293775853869354,0.03989363607513612,0.8779990952121961,0.5428144144763689,0.4302479444794066,0.4017437876007975,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.20211843196601242,0.08301509260406051,0.20707457472192467,0.18908667943167418,0.21550063794821286,0.16526650188074596,0,0
Resort Hotel,250.0,,PRT,Direct,Direct,Transient,0.11486417368565223,0.04013210515894849,1.0,0.5860041591926832,0.9010114231460371,0.5434801860674935,1,0
Resort Hotel,142.0,,PRT,Offline TA/TO,TA/TO,Contract,0.07868062555957386,0.033799009879697986,1.0,0.5762049315566075,0.9010114231460371,0.5311746343180519,1,1
Resort Hotel,240.0,,IRL,Online TA,TA/TO,Transient,0.2895975651849494,0.2395571081999628,0.5051487725189986,0.3232349303670697,0.2437709851002126,0.3244932837111614,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.37621234928660485,0.39180245874712727,0.9190344107109115,0.5681684422096838,0.43379017592637376,0.5672536327013377,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.12367973740168267,0.04173614335477957,0.6714475155710062,0.41627087718168304,0.29791227838253914,0.3055336008891062,0,0
Resort Hotel,240.0,,ESP,Online TA,TA/TO,Transient,0.1297384274879125,0.046841872422840686,0.013520687789958671,0.11201001732747477,0.19708791409076476,0.0761519817498115,0,0
Resort Hotel,6.0,,ESP,Offline TA/TO,TA/TO,Transient-Party,0.06753707704601662,0.02196519767512885,0.0,0.10609127345231797,0.035394058110285856,0.015753380671770224,0,0
Resort Hotel,261.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10177393427003781,0.029365591217124475,0.09047279212459422,0.14478366011110083,0.2042464358668413,0.09077174609838633,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.08119928870312698,0.02769945058901919,0.05458919286184375,0.12932445188151337,0.2000381569942787,0.07333135534191268,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.27409465378410314,0.1744347706168437,0.6832689803759691,0.4215996434470308,0.2980617026595894,0.3772701432773905,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.156341985762664,0.05394747349810355,0.5424970837918383,0.343067438746838,0.2573565348364083,0.26329478806382733,0,1
Resort Hotel,240.0,,FRA,Online TA,TA/TO,Transient,0.36495749132222916,0.3253261451863425,0.9266419096209975,0.5727983722257627,0.4440022156287717,0.5534080610384542,1,0
Resort Hotel,,,PRT,Direct,Direct,Transient-Party,0.12174594014160024,0.04921243894616523,0.005552922101615463,0.10861554990497028,0.19708791409076476,0.07233660274439131,0,0
Resort Hotel,242.0,,PRT,Online TA,TA/TO,Transient,0.15334829387802776,0.052718142367911815,0.42845532687209625,0.2847376144779849,0.23098073598736524,0.2188956417069008,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.12985767637470577,0.04406097860908873,0.17314539125931958,0.176254944587037,0.21550063794821286,0.12840013687311005,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.42574844996422273,0.5380583644814192,0.7418875571787892,0.45868961724340274,0.31114677360863563,0.52506545400955,1,1
Resort Hotel,175.0,,ESP,Offline TA/TO,TA/TO,Transient-Party,0.05575216728949378,0.020148603810306562,0.301033549758995,0.2273222429549963,0.21691768288220697,0.14431185668351737,0,0
Resort Hotel,240.0,,CHN,Online TA,TA/TO,Transient,0.08116115553995681,0.026172409103962548,0.0,0.10609127345231797,0.035394058110285856,0.020021608090074305,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.28653987926047164,0.1901467378086509,0.9243754032080351,0.5713769318012994,0.4356664349191795,0.49940830025209626,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.41829411429455815,0.6026645046064447,0.5306812535506041,0.3367172056242943,0.25155212543957484,0.45315000371722575,0,1
Resort Hotel,250.0,,PRT,Direct,Direct,Transient,0.031408423464696314,0.016318301250561947,1.0,0.5756828772584626,0.8850223066287516,0.5120640181660234,1,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.491879321697902,0.7137236426781508,0.8652896358518963,0.5350900505188111,0.38038751971940127,0.6420223779042449,1,1
Resort Hotel,250.0,,PRT,Direct,Direct,Transient,0.13326188778535933,0.05244185221300708,0.0015394653604057752,0.10678998396729618,0.19708791409076476,0.07459074310142422,0,1
Resort Hotel,250.0,,PRT,Direct,Direct,Transient,0.08103388025175738,0.029380898924402432,1.0,0.5768492999993877,0.9010114231460371,0.5308096024876552,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4638560022984865,0.6438181342160759,0.9291635544627513,0.574348182797142,0.4440022156287717,0.6548469045848474,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.16575183585492015,0.07403514353097067,0.5495739819059646,0.34700419339177346,0.26094965494492584,0.2735824776303612,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1282976220082305,0.043147377508143674,0.283607766995514,0.2200202297926132,0.21654444708025727,0.1617036556929792,0,0
Resort Hotel,240.0,,RUS,Online TA,TA/TO,Transient,0.15281104657862868,0.05886401040381818,0.06780137070416183,0.13607884041559398,0.20270594451643076,0.10289397124922946,0,0
Resort Hotel,258.0,,ESP,Offline TA/TO,TA/TO,Transient,0.11620146824693096,0.03938495264192749,0.8504098605359134,0.5256691406242417,0.34604902550106986,0.37663982708254096,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.3567670490097605,0.4270296470229963,0.7158929035888605,0.44295266339026895,0.3015736778662347,0.4705772813041813,0,1
Resort Hotel,241.0,,ESP,Online TA,TA/TO,Transient,0.16279440351326727,0.07037619505348654,0.8372336577082149,0.5176997800366541,0.34604902550106986,0.39063167591183956,0,0
Resort Hotel,242.0,,PRT,Online TA,TA/TO,Transient,0.43995732872048016,0.6205167189051315,0.052498289102443,0.1287209467526526,0.19708791409076476,0.30094711092878007,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.47882897432666427,0.6818679324722016,0.9249223779462195,0.5717596377245753,0.4356664349191795,0.6643024491266689,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4778611753122198,0.694483599845106,0.8689283407031507,0.5373313817341454,0.38998106725353415,0.6374062596641523,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4701534589111296,0.6870507310152912,0.18443097719914084,0.1815694664866185,0.21550063794821286,0.36858669425601365,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.47244541355717096,0.6650944491934706,0.926361722915183,0.5726434733347517,0.4439926010562389,0.6610513001666503,1,1
Resort Hotel,241.0,,FRA,Online TA,TA/TO,Transient,0.28959668679309825,0.19654359996867102,0.5313760402454718,0.3371529894897911,0.2533441891573959,0.32495520793820115,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.27235086829154187,0.19197546220003608,0.6526635770717456,0.40362783190720036,0.29641998570989786,0.37012855210362233,0,1
Resort Hotel,6.0,,FRA,Offline TA/TO,TA/TO,Transient-Party,0.1740186877048794,0.06026620659830214,0.40521590353836234,0.27349545823848775,0.22327853094945382,0.21644386249732614,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.279915100342499,0.16347294726463363,0.9194289598739647,0.5683988180569205,0.4302479444794066,0.4884700818250527,0,0
Resort Hotel,240.0,,FRA,Online TA,TA/TO,Transient,0.1757686765871619,0.07586876945390511,0.30965075606684483,0.23089012195953637,0.2175794951799416,0.1892235086262514,0,0
Resort Hotel,110.0,,CN,Corporate,Corporate,Transient,0.05222985442401744,0.018562392012643893,0.0,0.10609127345231797,0.035394058110285856,0.011277756949661507,0,0
Resort Hotel,142.0,,ESP,Offline TA/TO,TA/TO,Contract,0.05145438062760138,0.020204315786656598,0.049863075958716155,0.12829857495973349,0.2000381569942787,0.06316537565417957,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.11060703813542612,0.038536634759988544,0.027586874320542826,0.11796233568567067,0.19708791409076476,0.07394936588007596,0,1
Resort Hotel,,,PRT,Direct,Direct,Transient,0.11060703813542612,0.038536634759988544,0.027586874320542826,0.11796233568567067,0.19708791409076476,0.07394936588007596,0,1
Resort Hotel,,,PRT,Direct,Direct,Transient-Party,0.07180387704461896,0.025548798608712432,1.0,0.5771276110298807,0.9010114231460371,0.5277415355346575,1,0
Resort Hotel,,,CHE,Direct,Direct,Transient,0.10452925929889091,0.03599706002470517,1.0,0.5926783310432,0.9010114231460371,0.5414714601226456,1,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.08178035905401963,0.028768762634091706,0.00364033757128578,0.10766752318984696,0.19708791409076476,0.05723409762878744,0,0
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.42844663326338556,0.5803819681122111,0.5456274551679641,0.3437691041491471,0.2574227873148577,0.45627384598481313,0,1
Resort Hotel,134.0,,PRT,Offline TA/TO,TA/TO,Transient,0.447045987425918,0.5560524523476112,0.950473110614624,0.5872312125444697,0.5048756202588748,0.6503846749144031,1,1
Resort Hotel,240.0,,ESP,Online TA,TA/TO,Transient,0.01832628401031752,0.015224099541555652,0.0,0.10609127345231797,0.035394058110285856,0.002379133320809252,0,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.04525266780382545,0.017878045876488606,1.0,0.5756828772584626,0.8850223066287516,0.5157451900778748,1,0
Resort Hotel,71.0,,NLD,Offline TA/TO,TA/TO,Transient,0.11332433834699425,0.0452006050549306,0.912733961700969,0.5642841665679974,0.4302479444794066,0.4177747474811456,0,0
Resort Hotel,175.0,,ESP,Offline TA/TO,TA/TO,Transient,0.08256457830682015,0.027086182397066262,0.8269947523839346,0.5112610039591388,0.34604902550106986,0.3573830654948751,0,0
Resort Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.11222235825335469,0.03576396782317488,0.8878197716444111,0.5489156230901892,0.4302479444794066,0.40643798144086785,0,1
Resort Hotel,,,PRT,Direct,Direct,Transient-Party,0.07687891944766134,0.02671631384410269,0.007669518911991897,0.10941543758729762,0.19708791409076476,0.056829536738924866,0,0
Resort Hotel,175.0,,PRT,Offline TA/TO,TA/TO,Transient,0.4579680002319627,0.5946960133639647,0.9254520854552309,0.5719797629259415,0.4383359763971221,0.6390098363917847,1,1
Resort Hotel,,,PRT,Direct,Direct,Transient-Party,0.025959944894117733,0.016015745615793543,0.0,0.10609127345231797,0.035394058110285856,0.004392394135820624,0,0
Resort Hotel,196.0,,PRT,Offline TA/TO,TA/TO,Transient,0.21425565906591473,0.09497393878990093,0.9379155081043526,0.5796259304786503,0.4482006889112145,0.4666555231655663,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.17809016462174887,0.08298963733967935,0.8413435618477124,0.5202521385263688,0.34604902550106986,0.39878418069052274,0,1
Resort Hotel,,307.0,PRT,Groups,Corporate,Transient-Party,0.09945869796584039,0.03557894944964054,0.06418519866279004,0.13360791788405801,0.2000381569942787,0.08262310119709464,0,0
Resort Hotel,,307.0,PRT,Groups,Corporate,Transient,0.10703341697957419,0.03986907959479398,0.1975943586532927,0.18564706463094666,0.21550063794821286,0.12932739512843275,0,0
Resort Hotel,240.0,,BRA,Online TA,TA/TO,Transient,0.12079698212448711,0.041180730806377665,0.8103044921329279,0.5010369517990652,0.34604902550106986,0.3640379763635013,0,0
Resort Hotel,110.0,,PRT,Corporate,Corporate,Transient,0.11145392925891116,0.038914888438882196,0.1293816689634843,0.16035580778375805,0.21336108152560246,0.10927247336577846,0,1
Resort Hotel,110.0,,PRT,Corporate,Corporate,Transient,0.11145392925891116,0.038914888438882196,0.1293816689634843,0.16035580778375805,0.21336108152560246,0.10927247336577846,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4334103676435182,0.5995742208444707,0.5305210113888786,0.336644743941649,0.25155212543957484,0.4559605727432601,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.4613051539353371,0.6667104204728472,0.7326980381223975,0.4530905311045911,0.3086944939733773,0.5608695793284495,1,1
Resort Hotel,26.0,,GBR,Offline TA/TO,TA/TO,Transient,0.2525795415531182,0.13699714726242362,0.9349557870666125,0.577819876373891,0.4440022156287717,0.48399818283888474,0,0
Resort Hotel,147.0,,PRT,Online TA,TA/TO,Transient,0.41951153838895167,0.5344378750908297,0.9180048629509582,0.5675351750623643,0.4302479444794066,0.6109114835812863,1,1
Resort Hotel,5.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.06374133177359617,0.021613405695180533,0.7866042785393175,0.48617490400410046,0.34322276829907844,0.33665727562154524,0,0
Resort Hotel,242.0,,GBR,Online TA,TA/TO,Transient,0.20880052470173852,0.10712844778189798,1.0,0.5990198312948074,0.9010114231460371,0.5849280826085501,1,0
Resort Hotel,,,PRT,Direct,Direct,Transient,0.1189309819001451,0.04350500276738634,1.0,0.580639700966785,0.9010114231460371,0.5440946265610505,1,0
Resort Hotel,240.0,,IRL,Online TA,TA/TO,Transient,0.24343322012872307,0.1590882733265898,1.0,0.5881807351533332,0.9010114231460371,0.603381038302279,1,0
Resort Hotel,181.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10925942245069253,0.032301730065256926,1.0,0.6152463675168102,0.9158395827912699,0.5498714878896945,1,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.1533863091942022,0.06176287919404855,0.5126915723417347,0.3271857830423782,0.24406053293503266,0.25160111836838295,0,1
Resort Hotel,240.0,,PRT,Online TA,TA/TO,Transient,0.16666628025156593,0.0681961146492402,0.5336033351335551,0.3383679979194706,0.2533441891573959,0.2653579604939395,0,1
Resort Hotel,156.0,,PRT,Offline TA/TO,TA/TO,Transient,0.2670059146223145,0.14812429173825487,0.9395218977403241,0.5806020255584837,0.4482006889112145,0.4926504111067616,0,1
Resort Hotel,240.0,,RUS,Online TA,TA/TO,Transient,0.17582904477545547,0.07998582857505597,0.12341972036370605,0.15816563665319613,0.21336108152560246,0.1327802868994135,0,0
Resort Hotel,240.0,,ESP,Online TA,TA/TO,Transient,0.1516069785555733,0.057448783606314946,0.8542514128645327,0.5282306409041773,0.346338786756291,0.39091557269298466,0,0
